"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"5/18/1985","108.125","16.0797996520996","21","32.177","22.253","0.72441108","2.1316520103584","0.721002562006037","27.800489592",
"5/19/1985","108.125","16.0797996520996","21","32.804","21.454","0","2.57809898234497","0.703421535378831","28.6613982",
"5/20/1985","108.125","16.0797996520996","21","34.078","21.817","0.09269712","2.58665871114973","0.699672980414393","28.583887392",
"5/21/1985","108.125","16.0797996520996","21","33.553","23.512","5.335233012","2.42857964751799","0.743742497616046","28.38318552",
"5/22/1985","108.125","16.0797996520996","21","32.686","22.908","0.0240326064","2.37329996176546","0.687311824675581","27.5797692",
"5/23/1985","108.125","16.0797996520996","21","33.727","23.088","0","2.99374609324477","0.669231674657527","25.670250432",
"5/24/1985","108.125","16.0797996520996","21","34.41","24.851","0","3.57633624512546","0.651098931496724","27.096351768",
"5/25/1985","108.125","16.0797996520996","21","35.065","24.242","0","3.16131036330489","0.637289860819202","22.639164048",
"5/26/1985","108.125","16.0797996520996","21","32.732","23.677","17.9060004","1.58202877887462","0.797339306729796","18.255544272",
"5/27/1985","108.125","16.0797996520996","21","36.91","23.12","2.6950842","2.42035500826057","0.715726809396123","16.061682618",
"5/28/1985","108.125","16.0797996520996","21","42.127","24.172","0","2.09214160986555","0.566935398237127","27.29384946",
"5/29/1985","108.125","16.0797996520996","21","39.176","24.336","0.050640084","1.91533986118072","0.660741995101196","14.56143858",
"5/30/1985","108.125","16.0797996520996","21","39.861","24.887","0.0274658256","1.83965388972353","0.694550899841398","14.74408224",
"5/31/1985","108.125","16.0797996520996","21","36.09","25.736","0.175094928","2.16838246988657","0.640938141352029","20.68318188",
"6/1/1985","108.125","16.0797996520996","21","38.413","24.05","5.608174104","1.67293503122051","0.71633333902598","14.541695712",
"6/2/1985","108.125","16.0797996520996","21","35.116","22.749","8.801082684","1.52480974657073","0.765822614415278","14.21201214",
"6/3/1985","108.125","16.0797996520996","21","37.542","23.35","2.50110396","1.96578104393147","0.715966588107746","19.71303876",
"6/4/1985","108.125","16.0797996520996","21","35.997","23.866","8.51269032","1.75237376419837","0.782623532731979","26.60653116",
"6/5/1985","108.125","16.0797996520996","21","38.21","23.279","6.4785024","1.87038306077883","0.780476670960069","16.2264366",
"6/6/1985","108.125","16.0797996520996","21","40.937","23.617","4.082105196","1.96065499427468","0.737187776562488","15.809569128",
"6/7/1985","108.125","16.0797996520996","21","34.37","23.651","0.942420888","1.7539792429003","0.706069011624127","8.172671832",
"6/8/1985","108.125","16.0797996520996","21","41.539","24.714","0","2.04788042337337","0.585653286340867","14.84015994",
"6/9/1985","108.125","16.0797996520996","21","42.484","23.134","3.979111104","1.9175583393671","0.742014791828234","12.978223272",
"6/10/1985","108.125","16.0797996520996","21","40.585","23.837","1.455689088","2.298192091471","0.729950295005974","13.006292112",
"6/11/1985","108.125","16.0797996520996","21","43.15","24.575","0.66776292","2.03724182073201","0.587318960970469","24.071518728",
"6/12/1985","108.125","16.0797996520996","21","33.86","25.617","0.223159644","1.87446206472242","0.65033393876314","10.75505904",
"6/13/1985","108.125","16.0797996520996","21","34.215","24.612","10.900498104","1.75601031181429","0.72351378673786","12.22346016",
"6/14/1985","108.125","16.0797996520996","21","36.771","23.207","26.1809510112","1.4111678546544","0.835901988285882","13.153775112",
"6/15/1985","108.125","16.0797996520996","21","24.065","22.745","83.8325499048","1.83365166809","0.961561568758847","1.62044991",
"6/16/1985","108.125","16.0797996520996","21","28.167","22.572","5.51204694","2.2738505350848","0.885315629812203","11.230199028",
"6/17/1985","108.125","16.0797996520996","21","28.965","23.495","15.928456356","2.60826538978529","0.900340638792377","22.629205008",
"6/18/1985","108.125","16.0797996520996","21","24.686","23.982","57.01039236","3.6810720851999","0.960920761547384","1.424138112",
"6/19/1985","108.125","16.0797996520996","21","24.292","22.335","219.2356584","3.24707084967362","0.968034928149487","0.591243696",
"6/20/1985","108.125","16.0797996520996","21","27.086","22.335","4.1404769064","1.49736248068564","0.875294137289707","3.5307585",
"6/21/1985","108.125","16.0797996520996","21","29.661","21.593","13.6264832064","1.46942547554861","0.903419294134367","17.203776768",
"6/22/1985","108.125","16.0797996520996","21","30.631","22.411","14.5955074104","1.15395616616029","0.911198101543754","23.65897644",
"6/23/1985","108.125","16.0797996520996","21","32.379","23.647","0.36220572","1.70397334060951","0.711464074014857","14.35353894",
"6/24/1985","108.125","16.0797996520996","21","31.522","25.216","0.64544688","2.67173293284065","0.645324954797556","10.544347368",
"6/25/1985","108.125","16.0797996520996","21","30.677","27.04","0","2.53308563501898","0.615863799558897","10.612856448",
"6/26/1985","108.125","16.0797996520996","21","34.241","26.97","0","2.48613644197923","0.592559037581185","22.355212932",
"6/27/1985","108.125","16.0797996520996","21","31.35","26.739","0.0205993656","3.36287015073208","0.59172227815451","13.144331448",
"6/28/1985","108.125","16.0797996520996","21","34.848","25.702","0.137328912","2.93963271899773","0.54476975061788","17.224140582",
"6/29/1985","108.125","16.0797996520996","21","29.583","22.322","6.47506872","2.7524102264232","0.802165707447822","7.98317136",
"6/30/1985","108.125","16.0797996520996","21","33.271","22.386","1.725198048","2.86911423141818","0.636893945525245","18.88514622",
"7/1/1985","108.125","16.0797996520996","21","31.317","23.947","1.7114651064","1.60348258445676","0.706279898820228","13.7572893",
"7/2/1985","108.125","16.0797996520996","21","32.149","23.154","3.8417802984","1.83534826101045","0.779042552849083","16.13199294",
"7/3/1985","108.125","16.0797996520996","21","37.094","22.816","2.880480384","1.75672978381028","0.745872096240419","16.2158697",
"7/4/1985","108.125","16.0797996520996","21","34.303","24.259","10.289385","1.99917305711746","0.71230396303662","22.56569784",
"7/5/1985","108.125","16.0797996520996","21","36.777","22.782","6.6913596","1.38846628264066","0.816442282112997","15.164604288",
"7/6/1985","108.125","16.0797996520996","21","34.01","22.88","2.19726954","1.67202708974198","0.77479028180347","26.801269992",
"7/7/1985","108.125","16.0797996520996","21","31.227","22.788","9.324647064","1.47149484410016","0.843448632608182","24.449958432",
"7/8/1985","108.125","16.0797996520996","21","32.095","22.71","7.563405384","1.62592360777168","0.813916912006308","22.7551527",
"7/9/1985","108.125","16.0797996520996","21","31.953","22.962","13.986975096","1.7478997886501","0.873790584313983","27.177301152",
"7/10/1985","108.125","16.0797996520996","21","29.8","23.174","5.7146066568","2.17658737095573","0.876065052058331","25.4561643",
"7/11/1985","108.125","16.0797996520996","21","31.512","23.932","0.0034332264","3.67966885502083","0.696264760365953","27.891955008",
"7/12/1985","108.125","16.0797996520996","21","30.922","21.597","4.12330284","2.22018511724482","0.818311700441161","27.36354006",
"7/13/1985","108.125","16.0797996520996","21","35.619","21.492","16.7060840256","1.71503843130405","0.814753455290504","20.827963152",
"7/14/1985","108.125","16.0797996520996","21","36.017","22.746","4.3704984528","2.25998826940636","0.713410391091802","24.0022701",
"7/15/1985","108.125","16.0797996520996","21","35.732","23.372","2.71225296","1.67914395794326","0.730319539827237","28.064029248",
"7/16/1985","108.125","16.0797996520996","21","34.737","22.89","0.432586908","2.10926658860263","0.684109643832918","28.04877576",
"7/17/1985","108.125","16.0797996520996","21","35.189","22.38","0","2.02658538031046","0.590918531205399","25.749396288",
"7/18/1985","108.125","16.0797996520996","21","36.102","23.693","13.13209548","1.6618106122294","0.750094469971827","26.03677194",
"7/19/1985","108.125","16.0797996520996","21","35.233","22.844","7.58915046","1.89838439609728","0.769356473636867","16.06826025",
"7/20/1985","108.125","16.0797996520996","21","34.859","22.576","2.59551972","2.21104415692591","0.731244786315353","20.061444168",
"7/21/1985","108.125","16.0797996520996","21","36.508","22.949","0.578499084","2.18454715641571","0.652114931984707","28.120445568",
"7/22/1985","108.125","16.0797996520996","21","34.435","23.217","0","3.35260833209581","0.555371542703896","28.11161106",
"7/23/1985","108.125","16.0797996520996","21","35.265","23.494","0","2.74964346894683","0.60379641434734","25.8348393",
"7/24/1985","108.125","16.0797996520996","21","35.589","21.708","0","1.28852649166961","0.694127565577955","28.062452952",
"7/25/1985","108.125","16.0797996520996","21","40","23.43","0.041198724","1.98860262928702","0.64535342340823","25.827407568",
"7/26/1985","108.125","16.0797996520996","21","41.774","24.05","0.024032592","2.05277751755065","0.626743784934794","21.57739614",
"7/27/1985","108.125","16.0797996520996","21","38.567","22.643","7.0175214","2.08124852646843","0.733764162091842","11.903674248",
"7/28/1985","108.125","16.0797996520996","21","38.349","23.163","5.63049432","2.13862763773823","0.759274605689062","15.696955872",
"7/29/1985","108.125","16.0797996520996","21","30.698","23.436","8.672326596","1.49992895941065","0.86341817722296","14.642942688",
"7/30/1985","108.125","16.0797996520996","21","36.595","23.049","10.620691452","1.32720044609548","0.800512140629019","16.91200989",
"7/31/1985","108.125","16.0797996520996","21","37.207","22.593","11.90471364","1.45731817285268","0.808820461619814","20.4116085",
"8/1/1985","108.125","16.0797996520996","21","35.253","22.497","5.19790716","1.43655872774201","0.801600433379217","24.0438924",
"8/2/1985","108.125","16.0797996520996","21","38.555","22.96","8.5264236","1.83251833032166","0.78508584404762","18.09292239",
"8/3/1985","108.125","16.0797996520996","21","37.403","22.032","4.04605854","1.80268115967502","0.729431210678979","17.895888288",
"8/4/1985","108.125","16.0797996520996","21","32.832","22.406","5.2185043656","1.74213492304552","0.814872373591176","17.26520706",
"8/5/1985","108.125","16.0797996520996","21","37.633","23.871","7.3591227504","1.66616330384835","0.722404891806736","13.56069195",
"8/6/1985","108.125","16.0797996520996","21","32","23.64","1.1999122776","2.00246606179091","0.654704198932023","11.7743103",
"8/7/1985","108.125","16.0797996520996","21","36.469","24.415","4.329299952","1.95853996478908","0.65798219345802","12.368760768",
"8/8/1985","108.125","16.0797996520996","21","35.222","23.457","7.82604252","1.72636881194013","0.821293264274131","18.317645082",
"8/9/1985","108.125","16.0797996520996","21","33.229","23.483","13.6402083864","1.460489098081","0.861046628479687","26.792944128",
"8/10/1985","108.125","16.0797996520996","21","28.353","22.47","6.95056752","1.58418039034508","0.918312234254178","4.17476007",
"8/11/1985","108.125","16.0797996520996","21","39.763","22.899","8.230304088","1.78062950651747","0.761257878499292","14.281364592",
"8/12/1985","108.125","16.0797996520996","21","34.775","23.704","0.6068232144","1.44295234004586","0.71556410512603","14.87857563",
"8/13/1985","108.125","16.0797996520996","21","37.904","25.071","0.4068373536","2.06226237656822","0.603207390946411","15.87825459",
"8/14/1985","108.125","16.0797996520996","21","37.059","25.74","0","1.81216074249752","0.570669636607408","20.26181574",
"8/15/1985","108.125","16.0797996520996","21","34.993","25.016","4.0838256","2.05375988100919","0.629288907453163","13.9755915",
"8/16/1985","108.125","16.0797996520996","21","38.775","24.253","2.67448536","2.02008392475533","0.700765000967028","10.69846848",
"8/17/1985","108.125","16.0797996520996","21","38.162","23.073","6.47162928","1.99921480185914","0.738249976771558","15.6872808",
"8/18/1985","108.125","16.0797996520996","21","37.393","23.216","10.3872278952","1.85060006755553","0.798418889161925","12.81335634",
"8/19/1985","108.125","16.0797996520996","21","34.264","24.035","1.12094892","1.77056932400862","0.736127975156443","8.94841803",
"8/20/1985","108.125","16.0797996520996","21","31.418","24.328","4.36534776","2.44532702221273","0.761211798343586","9.51339627",
"8/21/1985","108.125","16.0797996520996","21","38.119","24.939","0.068664456","1.80566479049524","0.613305256465398","12.88011879",
"8/22/1985","108.125","16.0797996520996","21","36.892","23.349","7.45868664","1.93414615470408","0.651399558688376","14.57184204",
"8/23/1985","108.125","16.0797996520996","21","35.418","25.432","0","1.9884723670594","0.558230756193012","14.98949559",
"8/24/1985","108.125","16.0797996520996","21","39.472","25.206","0","1.72318429542047","0.551530499624533","19.31704299",
"8/25/1985","108.125","16.0797996520996","21","39.277","26.028","0","1.90819671697296","0.521152986102987","26.37084411",
"8/26/1985","108.125","16.0797996520996","21","36.194","27.569","0","2.44905858341108","0.511443692190659","20.91059658",
"8/27/1985","108.125","16.0797996520996","21","33.971","27.339","0.115013124","2.30701259803502","0.547510026260001","12.427817418",
"8/28/1985","108.125","16.0797996520996","21","34","25.066","0.38108862","2.02499821343318","0.576414791232586","13.621894218",
"8/29/1985","108.125","16.0797996520996","21","40.604","24.29","0.0240326064","1.81825925550366","0.593238873255992","13.640851728",
"8/30/1985","108.125","16.0797996520996","21","35.42","24.161","2.24704584","1.72994739640814","0.696565387738732","16.79422131",
"8/31/1985","108.125","16.0797996520996","21","40.552","23.02","4.64343948","2.0376098834993","0.74503085637916","13.63123197",
"9/1/1985","108.125","16.0797996520996","21","36.114","23.935","7.1514144","1.8738884529988","0.742727320868461","17.10545139",
"9/2/1985","108.125","16.0797996520996","21","31.701","22.74","14.8778882784","1.58440388581313","0.881239094424582","22.2807969",
"9/3/1985","108.125","16.0797996520996","21","28.681","21.901","36.21541572","1.20135772571037","0.909736787435766","21.7376406",
"9/4/1985","108.125","16.0797996520996","21","29.436","20.843","8.40454056","0.945401929372056","0.909703360814135","14.37901839",
"9/5/1985","108.125","16.0797996520996","21","27.934","22.753","7.8535060992","1.62072261545468","0.927854880896645","7.60185216",
"9/6/1985","108.125","16.0797996520996","21","33.411","23.42","0.2952576144","1.74696165853344","0.710393930587169","7.79315337",
"9/7/1985","108.125","16.0797996520996","21","32.714","24.498","0.2326011624","1.36879557059581","0.675186442684732","7.4405817",
"9/8/1985","108.125","16.0797996520996","21","32.75","24.035","6.1574946264","1.88750174209171","0.694100136222671","17.46343134",
"9/9/1985","108.125","16.0797996520996","21","27.78","21.78","37.2693996","0.968819493916543","0.938476987725572","24.62107167",
"9/10/1985","108.125","16.0797996520996","21","32.066","22.596","5.74465032","2.23777367776173","0.81784355240505","21.0644424",
"9/11/1985","108.125","16.0797996520996","21","32.014","24.099","14.2161371064","2.98530574895603","0.843396069361711","24.69650841",
"9/12/1985","108.125","16.0797996520996","21","30.046","24.92","8.369344872","2.75711540252855","0.841204809809148","17.90419761",
"9/13/1985","108.125","16.0797996520996","21","33.044","23.93","3.65810472","2.1863469862914","0.75263321020358","26.47529406",
"9/14/1985","108.125","16.0797996520996","21","34.229","22.586","2.113151472","2.1439061625904","0.758955030321482","25.56697014",
"9/15/1985","108.125","16.0797996520996","21","27.413","23.379","26.30024064","1.81248127585828","0.933985109332395","16.30153377",
"9/16/1985","108.125","16.0797996520996","21","26.488","23.028","50.41865952","2.20794348557332","0.946420776874625","20.3244687",
"9/17/1985","108.125","16.0797996520996","21","30.541","20.25","5.59530216","1.16165386490534","0.851475306302045","23.70184209",
"9/18/1985","108.125","16.0797996520996","21","31.687","20.567","0","1.98370969681899","0.774009311507707","26.36730315",
"9/19/1985","108.125","16.0797996520996","21","31.362","21.567","4.33616328","1.64458654115291","0.830677543747386","26.1530973",
"9/20/1985","108.125","16.0797996520996","21","31.041","23.209","3.3164997912","1.94009450827414","0.864021969464694","18.25684065",
"9/21/1985","108.125","16.0797996520996","21","26.096","22.353","34.463600208","1.18116961316219","0.956950556601825","2.98563552",
"9/22/1985","108.125","16.0797996520996","21","30.463","22.291","6.447599064","1.10756064541789","0.897381174991586","16.56590679",
"9/23/1985","108.125","16.0797996520996","21","32.374","21.871","2.9233932048","1.48494144179348","0.833662983716459","23.6875527",
"9/24/1985","108.125","16.0797996520996","21","31.289","20.126","14.392092204","1.73542166301516","0.843964125298672","24.53416866",
"9/25/1985","108.125","16.0797996520996","21","24.975","22.504","14.8469994","0.996735602681693","0.951819701588859","4.658678208",
"9/26/1985","108.125","16.0797996520996","21","26.085","21.892","34.9948908","1.24994774558912","0.942282561965173","20.94524676",
"9/27/1985","108.125","16.0797996520996","21","25.758","21.489","31.14966996","1.06161150637625","0.938675846960272","19.46992338",
"9/28/1985","108.125","16.0797996520996","21","30.87","21.089","3.972244104","1.89266228895463","0.850741352818404","16.27171614",
"9/29/1985","108.125","16.0797996520996","21","28.201","23.278","0.255775428","3.83262936353565","0.760707678305344","7.2576036",
"9/30/1985","108.125","16.0797996520996","21","26.284","22.196","5.3077714344","2.62204854808685","0.814507021073601","8.43131331",
"10/1/1985","108.125","16.0797996520996","21","27.763","22.763","18.9668664","2.38248187106593","0.90189501607747","7.09279299",
"10/2/1985","108.125","16.0797996520996","21","25.478","23.25","42.6956292","3.25546640836493","0.954066039126585","13.13247258",
"10/3/1985","108.125","16.0797996520996","21","23.123","18.464","32.84396748","2.26742621549272","0.952841356201102","2.01543759",
"10/4/1985","108.125","16.0797996520996","21","27.402","20.214","0.2746579104","2.3824438183469","0.724875278691108","12.73556205",
"10/5/1985","108.125","16.0797996520996","21","28.573","16.104","0","2.5633745240504","0.667648865892686","25.95003678",
"10/6/1985","108.125","16.0797996520996","21","29.194","16.359","0","1.67796365221984","0.756213501149231","25.48580013",
"10/7/1985","108.125","16.0797996520996","21","27.021","19.564","0.3278734848","1.84516087792008","0.811179952329783","10.814845662",
"10/8/1985","108.125","16.0797996520996","21","30.671","22.09","6.9119483328","1.9246426539501","0.820059475320363","24.6156255",
"10/9/1985","108.125","16.0797996520996","21","24.588","19.906","30.604630032","1.16022291212273","0.962032068402365","3.627560322",
"10/10/1985","108.125","16.0797996520996","21","29.287","19.415","9.97009056","1.3948971162369","0.887642190217305","23.44184802",
"10/11/1985","108.125","16.0797996520996","21","26.27","21.417","17.30432484","1.66657445046506","0.927461421088054","14.91148629",
"10/12/1985","108.125","16.0797996520996","21","25.388","23.176","59.10812964","3.10912193260427","0.952850111031257","14.937528582",
"10/13/1985","108.125","16.0797996520996","21","30.12","21.423","8.6465844","1.39920655939512","0.885760870810303","18.795487932",
"10/14/1985","108.125","16.0797996520996","21","28.786","22.249","5.051137968","2.12380443953315","0.882514722409262","18.76798134",
"10/15/1985","108.125","16.0797996520996","21","24.196","22.419","78.81744438","6.2597812058504","0.933696761981795","2.70708732",
"10/16/1985","108.125","16.0797996520996","21","29.322","22.121","83.09954754","4.61241759188515","0.869803419796518","10.16735652",
"10/17/1985","108.125","16.0797996520996","21","27.595","22.603","9.2147814","2.59426039633384","0.878538334705151","23.84483049",
"10/18/1985","108.125","16.0797996520996","21","28.848","21.214","1.411056","1.50853084804874","0.852941754802746","24.01514964",
"10/19/1985","108.125","16.0797996520996","21","27.347","19.253","0.0205993656","1.38351341635007","0.854458975358349","19.805061582",
"10/20/1985","108.125","16.0797996520996","21","28.404","21.132","1.8281924856","3.52713392226663","0.776793118930002","18.7174629",
"10/21/1985","108.125","16.0797996520996","21","20.811","18.189","22.35889116","3.03545131323979","0.954464694311244","3.309580062",
"10/22/1985","108.125","16.0797996520996","21","26.539","18.572","1.8805513176","1.60603539593435","0.915969191121557","18.5971995",
"10/23/1985","108.125","16.0797996520996","21","25.889","20.377","6.1025631984","1.43501453202392","0.935168493162259","13.27758867",
"10/24/1985","108.125","16.0797996520996","21","25.056","21.253","6.33430188","0.90621269894229","0.937536390296113","10.369130418",
"10/25/1985","108.125","16.0797996520996","21","24.722","21.445","17.37641736","0.893829579898624","0.950495701323656","11.874651768",
"10/26/1985","108.125","16.0797996520996","21","28.52","20.932","1.4539736376","1.52990650278052","0.874968577930496","23.22759564",
"10/27/1985","108.125","16.0797996520996","21","28.534","19.896","0.0240325992","1.94023687087449","0.862236924050727","20.93090355",
"10/28/1985","108.125","16.0797996520996","21","28.605","19.414","0.0034332264","1.92351922214422","0.843317308228165","23.41209177",
"10/29/1985","108.125","16.0797996520996","21","29.063","19.168","0","1.72290841263665","0.840229564543073","23.299704",
"10/30/1985","108.125","16.0797996520996","21","28.533","17.935","0","1.55766562327773","0.832277657778791","23.18727024",
"10/31/1985","108.125","16.0797996520996","21","25.689","19.369","11.6472204864","1.10665355168112","0.930866686247879","16.745564682",
"11/1/1985","108.125","16.0797996520996","21","24.663","19.571","14.51053368","1.40301453862274","0.933363304770983","17.630664318",
"11/2/1985","108.125","16.0797996520996","21","24.38","17.71","14.42642112","1.34366511275124","0.945248418332374","18.41664384",
"11/3/1985","108.125","16.0797996520996","21","24.281","18.802","28.09581768","1.47876644988323","0.94819761519768","13.15091295",
"11/4/1985","108.125","16.0797996520996","21","25.152","21.402","31.15654488","2.31518663663243","0.919975413496455","14.090399082",
"11/5/1985","108.125","16.0797996520996","21","24.686","20.081","6.41155572","1.04927037657709","0.923229556373516","9.49135158",
"11/6/1985","108.125","16.0797996520996","21","25.732","21.562","13.8702348","0.929134002350898","0.928161228050453","15.986812032",
"11/7/1985","108.125","16.0797996520996","21","27.185","21.674","10.01815704","1.22981526530444","0.902705299073762","17.4346317",
"11/8/1985","108.125","16.0797996520996","21","26.818","21.792","5.81932332","1.11345520257972","0.905213787353065","16.503246",
"11/9/1985","108.125","16.0797996520996","21","24.329","21.972","9.5340726","1.40410778401246","0.948256163749298","5.15356938",
"11/10/1985","108.125","16.0797996520996","21","23.365","22.023","34.7820264","1.62452546659126","0.956882603293051","1.34111304",
"11/11/1985","108.125","16.0797996520996","21","25.024","19.634","10.927967472","1.51602962753672","0.940040223670162","13.006854",
"11/12/1985","108.125","16.0797996520996","21","24.457","22.182","19.033812","2.32776653300222","0.940690751936373","9.022610448",
"11/13/1985","108.125","16.0797996520996","21","28.095","22.582","3.1345359264","2.53582881304584","0.815232837395483","17.040092832",
"11/14/1985","108.125","16.0797996520996","21","24.584","22.272","5.0777428608","1.90849863598604","0.865811415223123","4.235789088",
"11/15/1985","108.125","16.0797996520996","21","24.582","22.024","5.65280838","1.8223472629198","0.909918244634328","4.30121376",
"11/16/1985","108.125","16.0797996520996","21","25.478","19.731","7.9599421224","1.33728361609865","0.915912881079691","16.1924121",
"11/17/1985","108.125","16.0797996520996","21","22.405","21.455","36.56387124","3.27997493048876","0.953524690120171","1.04411277",
"11/18/1985","108.125","16.0797996520996","21","22.574","21.098","11.820603132","1.95914781338563","0.935484493133465","2.29398759",
"11/19/1985","108.125","16.0797996520996","21","23.485","20.774","5.2030548","1.62766291475588","0.921764566046112","4.21520868",
"11/20/1985","108.125","16.0797996520996","21","25.503","21.322","2.4908076","1.96526331032732","0.881202041374586","9.80870724",
"11/21/1985","108.125","16.0797996520996","21","28.757","20.313","0.0205993584","2.06946172748616","0.800580620890171","20.4980076",
"11/22/1985","108.125","16.0797996520996","21","29.921","20.957","0","1.53714634073016","0.775225167149527","18.2503665",
"11/23/1985","108.125","16.0797996520996","21","30.276","18.487","0","1.4832529405935","0.756105681770116","20.6564697",
"11/24/1985","108.125","16.0797996520996","21","26.63","18.992","13.39988994","2.60475327019216","0.902229345611107","10.3186755",
"11/25/1985","108.125","16.0797996520996","21","21.907","19.294","45.0113328","4.58076771911434","0.956018570653184","1.065825",
"11/26/1985","108.125","16.0797996520996","21","25.127","22.213","53.0879652","2.99050306691478","0.941494718383869","13.422881232",
"11/27/1985","108.125","16.0797996520996","21","27.346","20.674","1.9432067112","1.80596631670228","0.884539460772091","14.953558032",
"11/28/1985","108.125","16.0797996520996","21","26.687","21.051","2.005005276","1.83864111231818","0.890093733901307","17.224089768",
"11/29/1985","108.125","16.0797996520996","21","25.236","20.632","14.51053332","1.77600381118162","0.929955727959917","17.078004",
"11/30/1985","108.125","16.0797996520996","21","23.099","21.934","62.8520688","3.38622778502504","0.959331615087407","3.118444992",
"12/1/1985","108.125","16.0797996520996","21","22.058","21.353","67.1607612","3.07882129704903","0.963150003467625","0.87952455",
"12/2/1985","108.125","16.0797996520996","21","22.111","21.138","43.8045444","2.84160316447567","0.957577846423547","0.63224982",
"12/3/1985","108.125","16.0797996520996","21","22.978","21.522","13.7088828","1.58664475661113","0.953785743338476","1.65763143",
"12/4/1985","108.125","16.0797996520996","21","25.612","20.815","0.4978178424","0.835430971479338","0.902791568408937","8.056350432",
"12/5/1985","108.125","16.0797996520996","21","23.771","21.134","4.9438456128","1.43867813850598","0.928748344053859","5.98640814",
"12/6/1985","108.125","16.0797996520996","21","27.496","21.173","3.3302315664","1.31240356372967","0.884002405363444","17.923900032",
"12/7/1985","108.125","16.0797996520996","21","26.842","21.096","6.3720728928","1.35139191777671","0.885512762127041","19.138837968",
"12/8/1985","108.125","16.0797996520996","21","23.72","20.025","12.33730368","1.00456483717939","0.933563256522847","6.54991407",
"12/9/1985","108.125","16.0797996520996","21","24.636","19.059","0.2334595968","2.30670093979142","0.868571367282227","8.4781638",
"12/10/1985","108.125","16.0797996520996","21","27.686","19.23","0.024032592","2.14481272659056","0.780663743374072","19.868453568",
"12/11/1985","108.125","16.0797996520996","21","26.72","18.79","9.595866132","2.14631533964673","0.847166142316094","11.451765672",
"12/12/1985","108.125","16.0797996520996","21","20.422","19.427","23.2481088","2.45821950102415","0.955455020403761","0.74975652",
"12/13/1985","108.125","16.0797996520996","21","21.266","19.023","3.738782376","1.40496418359127","0.931887527712607","3.14443242",
"12/14/1985","108.125","16.0797996520996","21","20.246","18.658","25.99983756","2.68261348958594","0.955151502478999","0.66667491",
"12/15/1985","108.125","16.0797996520996","21","18.586","16.815","21.426776388","2.99063338150981","0.90610166093643","1.01272536",
"12/16/1985","108.125","16.0797996520996","21","17.305","15.793","7.6801284","2.33958472596748","0.862544490915844","1.73345661",
"12/17/1985","108.125","16.0797996520996","21","18.812","15.392","14.46763032","1.46479439026501","0.947758893175714","0.77444982",
"12/18/1985","108.125","16.0797996520996","21","22.778","18.499","9.80872884","1.85182251977369","0.891472353991941","10.07673633",
"12/19/1985","108.125","16.0797996520996","21","20.793","18.507","18.1274418","2.50414256670512","0.949023012606572","0.918843048",
"12/20/1985","108.125","16.0797996520996","21","20.951","20.13","40.85541","3.23718774626505","0.951536382902872","0.75639348",
"12/21/1985","108.125","16.0797996520996","21","20.749","20.091","28.1318652","3.04289462508457","0.946919302987776","1.46790018",
"12/22/1985","108.125","16.0797996520996","21","20.055","16.999","15.77396664","3.74444753411525","0.932164942009692","1.40191893",
"12/23/1985","108.125","16.0797996520996","21","17.394","16.289","8.716966056","2.66362331121112","0.883254788325206","1.28632554",
"12/24/1985","108.125","16.0797996520996","21","18.552","15.894","11.319354","2.42773284895241","0.91944382193146","2.42758134",
"12/25/1985","108.125","16.0797996520996","21","20.426","18.125","13.62991284","2.49144126745282","0.93065742032749","3.17829204",
"12/26/1985","108.125","16.0797996520996","21","20.997","19.182","4.229741484","1.70232297295808","0.923541755727666","2.57068161",
"12/27/1985","108.125","16.0797996520996","21","20.494","17.357","6.18668028","1.93467923854485","0.93451814469215","1.45597428",
"12/28/1985","108.125","16.0797996520996","21","22.418","17.596","1.8779746608","1.42692945567612","0.895278141110124","5.25088305",
"12/29/1985","108.125","16.0797996520996","21","25.655","17.252","0.4497523704","1.75153813565074","0.838328471322382","12.13509402",
"12/30/1985","108.125","16.0797996520996","21","27.07","17.743","0","1.72831608492151","0.809607515016237","20.0679777",
"12/31/1985","108.125","16.0797996520996","21","26.476","18.537","1.311492924","1.4504084949261","0.851792847904752","12.65546232",
"1/1/1986","108.125","16.0797996520996","21","16.52","15.898","5.77469016","3.65645060882235","0.949618244567895","1.27676232",
"1/2/1986","108.125","16.0797996520996","21","19.343","16.183","7.28530956","1.03705050805458","0.938307379216226","1.76298723",
"1/3/1986","108.125","16.0797996520996","21","20.859","17.454","1.0917664992","0.929181240567194","0.919390429642212","3.16935162",
"1/4/1986","108.125","16.0797996520996","21","19.205","15.944","16.8399816264","2.27446203289727","0.950555599638285","0.79087518",
"1/5/1986","108.125","16.0797996520996","21","16.43","15.529","12.80593944","2.48985793784267","0.92543508354492","1.21826187",
"1/6/1986","108.125","16.0797996520996","21","17.649","15.49","15.91301448","2.34845759110487","0.934131214063226","1.35635634",
"1/7/1986","108.125","16.0797996520996","21","16.941","15.436","7.53593688","2.18617374116036","0.929301842686673","1.06143813",
"1/8/1986","108.125","16.0797996520996","21","17.913","16.033","6.96945168","2.2512967230845","0.9125715590341","1.29926277",
"1/9/1986","108.125","16.0797996520996","21","18.951","16.705","9.453396204","2.16056274177226","0.924112622417074","1.59896322",
